file,arm,peak,rawmax,meanprob,secs
528897844+-7847,original,0.7549,0.7549,0.045600,2.4
528897844+-7847,edited,0.7596,0.7596,0.045421,2.4
528897844+-7847,reauthored,0.9891,0.9891,0.042922,2.4
528897844+-7847,reauth_ctrl,0.9934,0.9934,0.042276,2.4
528981650+-1651,original,0.0000,0.4655,0.070236,2.4
528981650+-1651,edited,0.0000,0.4383,0.070054,2.4
528981650+-1651,reauthored,0.9986,0.9986,0.047801,2.4
528981650+-1651,reauth_ctrl,0.8771,0.8771,0.047287,2.4
529210325+-0326,original,0.9586,0.9586,0.043640,2.4
529210325+-0326,edited,0.9492,0.9492,0.043873,2.4
529210325+-0326,reauthored,0.9984,0.9984,0.040569,2.4
529210325+-0326,reauth_ctrl,0.9984,0.9984,0.040742,2.4
529319719+-9719,original,0.9568,0.9568,0.043273,2.4
529319719+-9719,edited,0.9558,0.9558,0.043181,2.4
529319719+-9719,reauthored,0.9975,0.9975,0.039579,2.4
529319719+-9719,reauth_ctrl,0.9979,0.9979,0.039606,2.4
529336494+-6496,original,0.6948,0.6948,0.051648,2.4
529336494+-6496,edited,0.7093,0.7093,0.051586,2.4
529336494+-6496,reauthored,0.9940,0.9940,0.048274,2.4
529336494+-6496,reauth_ctrl,0.9940,0.9940,0.047810,2.4
530248760+-8760,original,0.7483,0.7483,0.045303,2.4
530248760+-8760,edited,0.7596,0.7596,0.046037,2.4
530248760+-8760,reauthored,0.9962,0.9962,0.041596,2.4
530248760+-8760,reauth_ctrl,0.9993,0.9993,0.040525,2.4
530274849+-4851,original,0.0000,0.5083,0.068379,2.4
530274849+-4851,edited,0.0000,0.4818,0.068462,2.4
530274849+-4851,reauthored,0.9820,0.9820,0.048622,2.4
530274849+-4851,reauth_ctrl,0.9821,0.9821,0.048629,2.4
530285747+-5749,original,0.0000,0.4326,0.073069,2.4
530285747+-5749,edited,0.0000,0.4720,0.073123,2.4
530285747+-5749,reauthored,0.9418,0.9418,0.049713,2.4
530285747+-5749,reauth_ctrl,0.9082,0.9082,0.049774,2.4
530289371+-9384,original,0.5356,0.5356,0.060417,2.4
530289371+-9384,edited,0.0000,0.5289,0.060555,2.4
530289371+-9384,reauthored,0.9966,0.9966,0.052264,2.4
530289371+-9384,reauth_ctrl,0.9967,0.9967,0.050963,2.4
530299585+-9585,original,0.9314,0.9314,0.046037,2.4
530299585+-9585,edited,0.9314,0.9314,0.046218,2.4
530299585+-9585,reauthored,0.9986,0.9986,0.043074,2.4
530299585+-9585,reauth_ctrl,0.9985,0.9985,0.043444,2.4
530542123+-2123,original,0.7844,0.7844,0.057010,2.4
530542123+-2123,edited,0.8075,0.8075,0.057307,2.4
530542123+-2123,reauthored,0.9984,0.9984,0.045934,2.4
530542123+-2123,reauth_ctrl,0.9984,0.9984,0.047039,2.4
530774974+-4976,original,0.0000,0.5164,0.067828,2.4
530774974+-4976,edited,0.0000,0.5065,0.067835,2.4
530774974+-4976,reauthored,0.9118,0.9118,0.046950,2.4
530774974+-4976,reauth_ctrl,0.8909,0.8909,0.046893,2.4
530776501+-6501,original,0.9580,0.9580,0.042716,2.4
530776501+-6501,edited,0.9593,0.9593,0.042777,2.4
530776501+-6501,reauthored,0.9982,0.9982,0.039302,2.4
530776501+-6501,reauth_ctrl,0.9987,0.9987,0.043024,2.4
530905773+-5774,original,0.8455,0.8455,0.045838,2.4
530905773+-5774,edited,0.8074,0.8074,0.045779,2.4
530905773+-5774,reauthored,0.9974,0.9974,0.043174,2.4
530905773+-5774,reauth_ctrl,0.9973,0.9973,0.043002,2.4
530970428+-0428,original,0.5619,0.5619,0.053335,2.4
530970428+-0428,edited,0.5626,0.5626,0.053417,2.5
530970428+-0428,reauthored,0.9929,0.9929,0.042130,2.5
530970428+-0428,reauth_ctrl,0.9929,0.9929,0.042147,2.4
530971275+-1276,original,0.5714,0.5714,0.063559,2.5
530971275+-1276,edited,0.5731,0.5731,0.063539,2.4
530971275+-1276,reauthored,0.9982,0.9982,0.046334,2.4
530971275+-1276,reauth_ctrl,0.9980,0.9980,0.046982,2.4
531244393+-4394,original,0.0000,0.5235,0.066505,2.4
531244393+-4394,edited,0.0000,0.5060,0.066644,2.4
531244393+-4394,reauthored,0.9986,0.9986,0.047843,2.4
531244393+-4394,reauth_ctrl,0.9986,0.9986,0.047770,2.4
531295618+-5618,original,0.8197,0.8197,0.043130,2.5
531295618+-5618,edited,0.8169,0.8169,0.043140,2.5
531295618+-5618,reauthored,0.9991,0.9991,0.041863,2.4
531295618+-5618,reauth_ctrl,0.9958,0.9958,0.040081,2.4
531295788+-5788,original,0.0000,0.5072,0.056564,2.4
531295788+-5788,edited,0.0000,0.5020,0.056571,2.4
531295788+-5788,reauthored,0.8669,0.8669,0.042373,2.4
531295788+-5788,reauth_ctrl,0.8652,0.8652,0.042321,2.4
531320619+-0670,original,0.9875,0.9875,0.042717,2.4
531320619+-0670,edited,0.9868,0.9868,0.042713,2.4
531320619+-0670,reauthored,0.9986,0.9986,0.040147,2.4
531320619+-0670,reauth_ctrl,0.9986,0.9986,0.040126,2.4
531326623+-6626,original,0.7191,0.7191,0.044104,2.4
531326623+-6626,edited,0.7075,0.7075,0.044311,2.4
531326623+-6626,reauthored,0.9989,0.9989,0.042503,2.4
531326623+-6626,reauth_ctrl,0.9989,0.9989,0.042291,2.4
531415644+-5679,original,0.0000,0.4564,0.065209,2.4
531415644+-5679,edited,0.0000,0.4577,0.065341,2.4
531415644+-5679,reauthored,0.5720,0.5720,0.046693,2.4
531415644+-5679,reauth_ctrl,0.5720,0.5720,0.046844,2.4
531416209+-6242,original,0.9546,0.9546,0.052516,2.4
531416209+-6242,edited,0.9587,0.9587,0.052726,2.4
531416209+-6242,reauthored,0.9985,0.9985,0.043665,2.4
531416209+-6242,reauth_ctrl,0.9985,0.9985,0.043661,2.4
531536178+-6178,original,0.5882,0.5882,0.057434,2.4
531536178+-6178,edited,0.5836,0.5836,0.057882,2.4
531536178+-6178,reauthored,0.7561,0.7561,0.041273,2.4
531536178+-6178,reauth_ctrl,0.7683,0.7683,0.041389,2.4
531571089+-1090,original,0.0000,0.4998,0.061927,2.4
531571089+-1090,edited,0.0000,0.5036,0.061864,2.4
531571089+-1090,reauthored,0.9974,0.9974,0.046693,2.4
531571089+-1090,reauth_ctrl,0.9260,0.9260,0.043295,2.5
531572389+-2390,original,0.5611,0.5611,0.055188,2.4
531572389+-2390,edited,0.5711,0.5711,0.055122,2.5
531572389+-2390,reauthored,0.9961,0.9961,0.045492,2.4
531572389+-2390,reauth_ctrl,0.9962,0.9962,0.045338,2.4
531604736+-4738,original,0.6552,0.6552,0.044445,2.4
531604736+-4738,edited,0.6655,0.6655,0.044333,2.4
531604736+-4738,reauthored,0.9962,0.9962,0.042085,2.4
531604736+-4738,reauth_ctrl,0.9975,0.9975,0.043759,2.4
531605859+-5866,original,0.0000,0.4845,0.064448,2.4
531605859+-5866,edited,0.0000,0.4845,0.064810,2.5
531605859+-5866,reauthored,0.9981,0.9981,0.046037,2.4
531605859+-5866,reauth_ctrl,0.9925,0.9925,0.046129,2.5
531716126+-6129,original,0.0000,0.4980,0.066857,2.4
531716126+-6129,edited,0.0000,0.4779,0.067044,2.4
531716126+-6129,reauthored,0.0000,0.4971,0.047041,2.4
531716126+-6129,reauth_ctrl,0.9984,0.9984,0.048282,2.4
60018957,original,0.0000,0.4374,0.070055,2.4
60018957,edited,0.0000,0.4397,0.069877,2.4
60018957,reauthored,0.9717,0.9717,0.045332,2.4
60018957,reauth_ctrl,0.9696,0.9696,0.045845,2.4
60025120_60025122,original,0.0000,0.5236,0.063811,2.5
60025120_60025122,edited,0.0000,0.5216,0.063894,2.4
60025120_60025122,reauthored,0.5519,0.5519,0.041293,2.4
60025120_60025122,reauth_ctrl,0.0000,0.4962,0.041137,2.4
613347,original,0.0000,0.4323,0.052109,2.4
613347,edited,0.0000,0.4361,0.052100,2.4
613347,reauthored,0.8590,0.8590,0.048496,2.5
613347,reauth_ctrl,0.8590,0.8590,0.048475,2.4
70012383-2383,original,0.5867,0.5867,0.044417,2.5
70012383-2383,edited,0.5930,0.5930,0.044312,2.4
70012383-2383,reauthored,0.0000,0.5437,0.037140,2.4
70012383-2383,reauth_ctrl,0.0000,0.5384,0.037169,2.4
70012825-2825,original,0.5275,0.5275,0.056733,2.4
70012825-2825,edited,0.0000,0.5014,0.056604,2.4
70012825-2825,reauthored,0.0000,0.4710,0.043317,2.4
70012825-2825,reauth_ctrl,0.0000,0.4590,0.043284,2.4
71121211,original,0.0000,0.4693,0.057081,2.4
71121211,edited,0.0000,0.4704,0.056691,2.4
71121211,reauthored,0.0000,0.5136,0.046225,2.4
71121211,reauth_ctrl,0.0000,0.5183,0.045683,2.4
714556,original,0.0000,0.4717,0.054924,2.4
714556,edited,0.0000,0.4642,0.054739,2.4
714556,reauthored,0.8543,0.8543,0.046824,2.5
714556,reauth_ctrl,0.8244,0.8244,0.046553,2.4
71470351,original,0.5763,0.5763,0.042884,2.5
71470351,edited,0.5746,0.5746,0.042901,2.5
71470351,reauthored,0.0000,0.4651,0.035235,2.4
71470351,reauth_ctrl,0.0000,0.4517,0.035232,2.4
71934306,original,0.0000,0.5598,0.053529,2.5
71934306,edited,0.0000,0.5700,0.053261,2.5
71934306,reauthored,0.5256,0.5256,0.042410,2.5
71934306,reauth_ctrl,0.0000,0.4275,0.042112,2.4
71954264,original,0.5498,0.5498,0.050164,2.4
71954264,edited,0.5514,0.5514,0.050354,2.4
71954264,reauthored,0.5437,0.5524,0.039842,2.4
71954264,reauth_ctrl,0.5668,0.5668,0.039912,2.4
80211559,original,0.0000,0.5057,0.048829,2.4
80211559,edited,0.0000,0.5027,0.048578,2.5
80211559,reauthored,0.9523,0.9523,0.042163,2.5
80211559,reauth_ctrl,0.9855,0.9855,0.047696,2.5
81867414,original,0.9765,0.9765,0.042708,2.5
81867414,edited,0.9787,0.9787,0.042903,2.4
81867414,reauthored,0.9237,0.9237,0.035267,2.5
81867414,reauth_ctrl,0.9237,0.9237,0.035208,2.4
81873878,original,0.9895,0.9895,0.040556,2.5
81873878,edited,0.9891,0.9891,0.040290,2.4
81873878,reauthored,0.9642,0.9642,0.039331,2.5
81873878,reauth_ctrl,0.9381,0.9381,0.038999,2.5
81875447,original,0.9893,0.9893,0.040121,2.5
81875447,edited,0.9902,0.9902,0.040189,2.5
81875447,reauthored,0.8190,0.8190,0.035255,2.4
81875447,reauth_ctrl,0.9919,0.9919,0.038296,2.5
82340750,original,0.0000,0.4511,0.054179,2.5
82340750,edited,0.0000,0.4587,0.054869,2.5
82340750,reauthored,0.9609,0.9609,0.047066,2.5
82340750,reauth_ctrl,0.9324,0.9324,0.050025,2.5
82569960_9967,original,0.7110,0.7110,0.046114,2.5
82569960_9967,edited,0.7155,0.7155,0.046164,2.5
82569960_9967,reauthored,0.9700,0.9700,0.042340,2.5
82569960_9967,reauth_ctrl,0.9753,0.9753,0.042361,2.4
82918358_82918362,original,0.0000,0.5153,0.056016,2.5
82918358_82918362,edited,0.0000,0.5480,0.056078,2.5
82918358_82918362,reauthored,0.9818,0.9818,0.043043,2.5
82918358_82918362,reauth_ctrl,0.9802,0.9802,0.043039,2.5
83197397_7398,original,0.5284,0.5284,0.066027,2.5
83197397_7398,edited,0.0000,0.4783,0.065319,2.5
83197397_7398,reauthored,0.5719,0.5719,0.046392,2.5
83197397_7398,reauth_ctrl,0.5696,0.5696,0.048261,2.5
83238187_8215,original,0.9251,0.9251,0.052785,2.5
83238187_8215,edited,0.9169,0.9169,0.052878,2.5
83238187_8215,reauthored,0.9489,0.9489,0.045642,2.5
83238187_8215,reauth_ctrl,0.9489,0.9489,0.045472,2.5
83393822_3842,original,0.0000,0.5479,0.046226,2.5
83393822_3842,edited,0.0000,0.5533,0.046405,2.5
83393822_3842,reauthored,0.9498,0.9498,0.053296,2.5
83393822_3842,reauth_ctrl,0.7255,0.7255,0.040561,2.5
83545660,original,0.9903,0.9903,0.047146,2.5
83545660,edited,0.9876,0.9876,0.047351,2.5
83545660,reauthored,0.9328,0.9328,0.048307,2.5
83545660,reauth_ctrl,0.9355,0.9355,0.048104,2.5
83553535_3536,original,0.5809,0.5809,0.046767,2.5
83553535_3536,edited,0.5753,0.5753,0.046816,2.5
83553535_3536,reauthored,0.9463,0.9463,0.049006,2.5
83553535_3536,reauth_ctrl,0.8313,0.8313,0.049410,2.5
83553602_3608,original,0.9312,0.9312,0.053661,2.5
83553602_3608,edited,0.9562,0.9562,0.053827,2.5
83553602_3608,reauthored,0.9768,0.9768,0.050951,2.5
83553602_3608,reauth_ctrl,0.9538,0.9538,0.049135,2.5
83584930,original,0.6361,0.6361,0.049337,2.5
83584930,edited,0.6184,0.6184,0.049392,2.5
83584930,reauthored,0.9200,0.9200,0.048928,2.5
83584930,reauth_ctrl,0.9366,0.9366,0.052289,2.5
83925160_5161,original,0.6861,0.6861,0.047573,2.5
83925160_5161,edited,0.7424,0.7424,0.048112,2.5
83925160_5161,reauthored,0.7609,0.7609,0.043678,2.5
83925160_5161,reauth_ctrl,0.6756,0.6756,0.044653,2.5
85282788,original,0.5512,0.5512,0.057105,2.5
85282788,edited,0.5379,0.5438,0.056844,2.5
85282788,reauthored,0.9975,0.9975,0.044080,2.5
85282788,reauth_ctrl,0.0000,0.5056,0.043971,2.5
85669187_85669188,original,0.0000,0.4881,0.053989,2.5
85669187_85669188,edited,0.0000,0.4675,0.053127,2.5
85669187_85669188,reauthored,0.9554,0.9554,0.046205,2.5
85669187_85669188,reauth_ctrl,0.9565,0.9565,0.046571,2.5
85670661,original,0.0000,0.4933,0.049583,2.5
85670661,edited,0.0000,0.5040,0.049533,2.5
85670661,reauthored,0.8101,0.8101,0.042079,2.5
85670661,reauth_ctrl,0.9827,0.9827,0.040285,2.5
85695259_5262,original,0.5604,0.5604,0.043737,2.5
85695259_5262,edited,0.5566,0.5566,0.043925,2.5
85695259_5262,reauthored,0.9192,0.9192,0.040701,2.5
85695259_5262,reauth_ctrl,0.9192,0.9192,0.040527,2.5
86387756_7759,original,0.0000,0.5237,0.050755,2.5
86387756_7759,edited,0.0000,0.5417,0.050664,2.5
86387756_7759,reauthored,0.9294,0.9294,0.048745,2.5
86387756_7759,reauth_ctrl,0.9093,0.9093,0.048739,2.5
87064937,original,0.5843,0.5843,0.052864,2.5
87064937,edited,0.5745,0.5745,0.052884,2.5
87064937,reauthored,0.9790,0.9790,0.044678,2.5
87064937,reauth_ctrl,0.6013,0.6013,0.044616,2.5
87065276,original,0.5542,0.5542,0.057264,2.5
87065276,edited,0.5584,0.5584,0.057082,2.5
87065276,reauthored,0.9963,0.9963,0.054222,2.5
87065276,reauth_ctrl,0.9236,0.9236,0.051053,2.5
87112860,original,0.5496,0.5496,0.052751,2.5
87112860,edited,0.0000,0.5232,0.052521,2.5
87112860,reauthored,0.9547,0.9547,0.045733,2.5
87112860,reauth_ctrl,0.9741,0.9741,0.046219,2.5
87400654,original,0.5611,0.5611,0.053086,2.5
87400654,edited,0.5689,0.5689,0.053381,2.5
87400654,reauthored,0.9760,0.9760,0.054446,2.5
87400654,reauth_ctrl,0.9644,0.9644,0.050492,2.5
87403628,original,0.5816,0.5816,0.051518,2.5
87403628,edited,0.5747,0.5747,0.051338,2.5
87403628,reauthored,0.5989,0.5989,0.044045,2.5
87403628,reauth_ctrl,0.8742,0.8742,0.045395,2.5
87422550,original,0.5521,0.5521,0.053879,2.5
87422550,edited,0.5499,0.5499,0.053288,2.5
87422550,reauthored,0.9489,0.9489,0.049218,2.5
87422550,reauth_ctrl,0.9448,0.9448,0.050338,2.5
87426496,original,0.5478,0.5478,0.059323,2.5
87426496,edited,0.5547,0.5547,0.059437,2.6
87426496,reauthored,0.9632,0.9632,0.045083,2.5
87426496,reauth_ctrl,0.7925,0.7925,0.049743,2.6
87429367,original,0.5562,0.5562,0.062658,2.5
87429367,edited,0.5568,0.5568,0.062873,2.5
87429367,reauthored,0.8724,0.8724,0.044631,2.5
87429367,reauth_ctrl,0.9569,0.9569,0.047734,2.5
87431033,original,0.5212,0.5330,0.049236,2.5
87431033,edited,0.5571,0.5571,0.049416,2.6
87431033,reauthored,0.9159,0.9159,0.043080,2.7
87431033,reauth_ctrl,0.9384,0.9384,0.044920,2.6
87678788,original,0.0000,0.4802,0.069427,2.6
87678788,edited,0.5412,0.5412,0.069335,2.6
87678788,reauthored,0.8462,0.8462,0.043959,2.5
87678788,reauth_ctrl,0.8611,0.8611,0.044148,2.5
87858147_87858153,original,0.8732,0.8732,0.064165,2.5
87858147_87858153,edited,0.9032,0.9032,0.064289,2.5
87858147_87858153,reauthored,0.8547,0.8547,0.044599,2.5
87858147_87858153,reauth_ctrl,0.8796,0.8796,0.053028,2.5
88116534_88116536,original,0.0000,0.4965,0.070083,2.5
88116534_88116536,edited,0.0000,0.4947,0.069746,2.5
88116534_88116536,reauthored,0.9715,0.9715,0.046109,2.5
88116534_88116536,reauth_ctrl,0.9699,0.9699,0.046102,2.5
88182093,original,0.5489,0.5489,0.058683,2.5
88182093,edited,0.5484,0.5484,0.058393,2.5
88182093,reauthored,0.5890,0.5890,0.047451,2.5
88182093,reauth_ctrl,0.6119,0.6119,0.047537,2.5
88550002,original,0.0000,0.4765,0.051909,2.5
88550002,edited,0.0000,0.4674,0.052017,2.5
88550002,reauthored,0.9460,0.9460,0.045349,2.5
88550002,reauth_ctrl,0.9694,0.9694,0.051594,2.5
88800118_88800121,original,0.0000,0.5087,0.078329,2.5
88800118_88800121,edited,0.5327,0.5327,0.078847,2.5
88800118_88800121,reauthored,0.9708,0.9708,0.056693,2.5
88800118_88800121,reauth_ctrl,0.9826,0.9826,0.050935,2.5
88959060_9061,original,0.0000,0.4999,0.068251,2.5
88959060_9061,edited,0.5250,0.5250,0.068051,2.5
88959060_9061,reauthored,0.9437,0.9437,0.045944,2.5
88959060_9061,reauth_ctrl,0.9596,0.9596,0.046555,2.5
89000431,original,0.0000,0.4987,0.044342,2.5
89000431,edited,0.0000,0.5051,0.044591,2.5
89000431,reauthored,0.9825,0.9825,0.038055,2.5
89000431,reauth_ctrl,0.9968,0.9968,0.043583,2.5
89086479,original,0.0000,0.4904,0.052111,2.5
89086479,edited,0.0000,0.4916,0.052273,2.5
89086479,reauthored,0.6934,0.6934,0.045468,2.5
89086479,reauth_ctrl,0.9251,0.9251,0.045867,2.5
89088278,original,0.5881,0.5881,0.061224,2.5
89088278,edited,0.5985,0.5985,0.061794,2.5
89088278,reauthored,0.9491,0.9491,0.050058,2.5
89088278,reauth_ctrl,0.9455,0.9455,0.050272,2.5
89263399_89263406,original,0.5768,0.5768,0.064800,2.5
89263399_89263406,edited,0.5561,0.5561,0.065401,2.5
89263399_89263406,reauthored,0.9948,0.9948,0.049380,2.5
89263399_89263406,reauth_ctrl,0.9950,0.9950,0.048106,2.5
89532777,original,0.0000,0.5212,0.063911,2.5
89532777,edited,0.0000,0.5177,0.063679,2.5
89532777,reauthored,0.9787,0.9787,0.050867,2.5
89532777,reauth_ctrl,0.9786,0.9786,0.051161,2.5
89836751_89836752,original,0.0000,0.5197,0.052804,2.5
89836751_89836752,edited,0.0000,0.5144,0.052609,2.5
89836751_89836752,reauthored,0.9057,0.9057,0.043400,2.5
89836751_89836752,reauth_ctrl,0.9183,0.9183,0.044023,2.5
89933555,original,0.0000,0.5106,0.051399,2.5
89933555,edited,0.5223,0.5261,0.051360,2.5
89933555,reauthored,0.9060,0.9060,0.046751,2.5
89933555,reauth_ctrl,0.8936,0.8936,0.046080,2.5
91574528,original,0.0000,0.4929,0.052149,2.5
91574528,edited,0.0000,0.4431,0.051840,2.5
91574528,reauthored,0.9474,0.9474,0.047853,2.5
91574528,reauth_ctrl,0.9364,0.9364,0.048041,2.5
91751847-a_91751849,original,0.0000,0.4745,0.070717,2.5
91751847-a_91751849,edited,0.0000,0.4898,0.071194,2.5
91751847-a_91751849,reauthored,0.6835,0.6835,0.049505,2.5
91751847-a_91751849,reauth_ctrl,0.9113,0.9113,0.051716,2.5
91823041_91823042,original,0.5504,0.5504,0.045500,2.5
91823041_91823042,edited,0.5508,0.5508,0.045923,2.5
91823041_91823042,reauthored,0.7180,0.7180,0.042214,2.5
91823041_91823042,reauth_ctrl,0.7097,0.7097,0.042146,2.5
91880685,original,0.0000,0.5055,0.058580,2.5
91880685,edited,0.0000,0.5147,0.058610,2.5
91880685,reauthored,0.9675,0.9675,0.044171,2.6
91880685,reauth_ctrl,0.9727,0.9727,0.044371,2.5
92324150,original,0.0000,0.4757,0.051894,2.5
92324150,edited,0.0000,0.4851,0.051732,2.5
92324150,reauthored,0.9713,0.9713,0.043441,2.5
92324150,reauth_ctrl,0.9730,0.9730,0.043416,2.5
92324851,original,0.0000,0.4862,0.048983,2.5
92324851,edited,0.0000,0.4949,0.048767,2.5
92324851,reauthored,0.7511,0.7511,0.042500,2.5
92324851,reauth_ctrl,0.7523,0.7523,0.040563,2.5
92338021_8022,original,0.0000,0.4378,0.061507,2.5
92338021_8022,edited,0.0000,0.4715,0.061682,2.6
92338021_8022,reauthored,0.9930,0.9930,0.049156,2.5
92338021_8022,reauth_ctrl,0.9925,0.9925,0.049331,2.5
92678319,original,0.0000,0.5257,0.051417,2.5
92678319,edited,0.0000,0.5186,0.051416,2.5
92678319,reauthored,0.6286,0.6286,0.036829,2.6
92678319,reauth_ctrl,0.7653,0.7653,0.036761,2.6
92765755_92765756,original,0.0000,0.4674,0.057980,2.5
92765755_92765756,edited,0.0000,0.4615,0.057495,2.6
92765755_92765756,reauthored,0.9698,0.9698,0.043826,2.5
92765755_92765756,reauth_ctrl,0.9917,0.9917,0.044044,2.5
92855011,original,0.0000,0.4631,0.055416,2.5
92855011,edited,0.0000,0.4664,0.055535,2.5
92855011,reauthored,0.5763,0.5763,0.051119,2.6
92855011,reauth_ctrl,0.8746,0.8746,0.052122,2.5
92871560,original,0.0000,0.5288,0.063713,2.5
92871560,edited,0.0000,0.5107,0.064210,2.5
92871560,reauthored,0.7876,0.7876,0.058237,2.5
92871560,reauth_ctrl,0.9920,0.9920,0.070304,2.5
93121403,original,0.9841,0.9841,0.048413,2.5
93121403,edited,0.9828,0.9828,0.048298,2.5
93121403,reauthored,0.7583,0.7583,0.042392,2.6
93121403,reauth_ctrl,0.7621,0.7621,0.042309,2.5
93220979,original,0.5604,0.5604,0.045385,2.5
93220979,edited,0.5634,0.5634,0.045406,2.5
93220979,reauthored,0.9777,0.9777,0.054502,2.5
93220979,reauth_ctrl,0.8615,0.8615,0.055182,2.5
93261706,original,0.8113,0.8113,0.052393,2.5
93261706,edited,0.8333,0.8333,0.052371,2.5
93261706,reauthored,0.9709,0.9709,0.044919,2.6
93261706,reauth_ctrl,0.9716,0.9716,0.045012,2.6
93413375,original,0.5260,0.5260,0.048796,2.5
93413375,edited,0.5473,0.5473,0.048873,2.5
93413375,reauthored,0.6667,0.6667,0.047564,2.5
93413375,reauth_ctrl,0.6864,0.6864,0.043224,2.6
93773044_3045,original,0.0000,0.4950,0.054747,2.5
93773044_3045,edited,0.0000,0.4894,0.054657,2.6
93773044_3045,reauthored,0.0000,0.4708,0.038638,2.5
93773044_3045,reauth_ctrl,0.0000,0.4708,0.038736,2.5
93791762_93791763,original,0.0000,0.5380,0.061502,2.5
93791762_93791763,edited,0.0000,0.5406,0.061378,2.5
93791762_93791763,reauthored,0.9222,0.9222,0.049668,2.5
93791762_93791763,reauth_ctrl,0.0000,0.4070,0.044463,2.6
93843876_3881,original,0.0000,0.5433,0.060724,2.6
93843876_3881,edited,0.5498,0.5498,0.060960,2.6
93843876_3881,reauthored,0.9771,0.9771,0.045857,2.5
93843876_3881,reauth_ctrl,0.9387,0.9387,0.045980,2.6
94000223_0224,original,0.6074,0.6074,0.059127,2.5
94000223_0224,edited,0.5568,0.5568,0.058839,2.5
94000223_0224,reauthored,0.7858,0.7858,0.043916,2.5
94000223_0224,reauth_ctrl,0.9527,0.9527,0.046093,2.5
94375002,original,0.5452,0.5452,0.044800,2.5
94375002,edited,0.5481,0.5481,0.044673,2.5
94375002,reauthored,0.8528,0.8528,0.045629,2.5
94375002,reauth_ctrl,0.8873,0.8873,0.045273,2.6
94379557,original,0.0000,0.5345,0.061695,2.6
94379557,edited,0.0000,0.5268,0.062298,2.5
94379557,reauthored,0.9802,0.9802,0.045990,2.5
94379557,reauth_ctrl,0.9476,0.9476,0.048343,2.6
94389950,original,0.5441,0.5441,0.050719,2.5
94389950,edited,0.5507,0.5507,0.050758,2.6
94389950,reauthored,0.8376,0.8376,0.043534,2.5
94389950,reauth_ctrl,0.8186,0.8186,0.043818,2.6
94415027,original,0.0000,0.5064,0.055664,2.6
